clo_id,clo
520364,"CLO1 อธิบายลักษณะของโครงการ และวัฏจักรของโครงการประเภทซอฟต์แวร์ได้

CLO2 วิเคราะห์แยกแยะความต้องการของผู้ใช้ได้

CLO3 ประเมินขอบเขตของโครงการจากความต้องการของผู้ใช้ และสภาพแวดล้อมของโครงการได้

CLO4 วางแผนโครงการตามลำดับงานในโครงการได้

CLO5 วิเคราะห์ความแตกต่างของเอไจล์กับการจัดการโครงงานแบบดั้งเดิมได้

CLO6 จัดเตรียม Product Backlogs และวางแผนแบบสปรินท์ได้

CLO7 ใช้เครื่องมือตามวิธีการทำงานแบบสกรัมได้

CLO8 ประยุกต์ใช้งานเครื่องมือตามวิธีการทำงานแบบสกรัมและวางแผนสปรินท์ได้

CLO9 บริหารจัดการเวลา และแสดงตัวอย่างการบริหารจัดการเวลาได้

CLO10 บริหารจัดการทีม และแสดงตัวอย่างการบริหารจัดการทีมได้

CLO11 ตรวจติดตามความคืบหน้าโครงการ และแสดงตัวอย่างการตรวจติดตามโครงการได้

CLO12 ปิดโครงการ และแสดงตัวอย่างการปิดโครงการได้"
520393,"CLO1 ออกแบบ และจัดการโครงงานวิจัยได้

CLO2 เขียนรายงานวิชาการได้

CLO3 ตรวจและอ้างอิงเอกสารวิชาการได้

CLO4 นำเสนอรายงานวิชาการได้

CLO5 เตรียม และนำเสนอหัวข้อโครงงานได้

CLO6 สาธิตการทำงานต้นแบบโครงงานได้"
520394,"CLO1 จัดเตรียม Resume โดยนำเสนอข้อมูลที่ถูกต้อง

CLO2 เขียนจดหมายสมัครงานเพื่อส่งไปยังสถานประกอบการได้

CLO3 ยื่นใบสมัครงานและ Resume เพื่อเข้ารับการคัดเลือกจากสถานประกอบการ

CLO4 แสดงออกถึงคุณลักษณะของตนเอง การสื่อสารที่ดี การวางตัวที่ดีได้"
520493,"CLO1 นำเสนอปัญหาและแนวทางแก้ไขปัญหาแก้ปัญหาโจทย์วิจัยได้

CLO2 พัฒนาระบบการแก้ปัญหางานวิจัยได้"
520494,"CLO1 นำเสนอความก้าวหน้าโปรแกรมที่พัฒนาเพื่อแก้ปัญหางานวิจัยได้

CLO2 นำเสนอผลงานที่เสร็จสมบูรณ์"
520496,"CLO1 พัฒนาโปรแกรม ตามที่ได้รับมอบหมายจากหัวหน้างาน

CLO2 ออกแบบ ติดตั้ง ใช้งานฐานข้อมูลในการสร้างระบบงานที่ได้รับมอบหมาย

CLO4 พัฒนาระบบงานที่เหมาะสมกับธุรกิจตามที่ได้รับมอบหมาย

CLO5 จัดเตรียมสภาพแวดล้อมที่เหมาะสมกับระบบสารสนเทศตามที่ได้รับมอบหมาย

CLO6 ติดตั้ง ทดสอบระบบตามที่ได้รับมอบหมาย

CLO7 รวบรวม และวิเคราะห์ข้อมูล นำเสนอข้อมูลที่ได้รับมอบหมาย

CLO8 อธิบายองค์ประกอบทางเทคโนโลยีสารสนเทศของงานที่ได้รับมอบหมายได้

CLO9 สืบค้น ทดลอง และประยุกต์ใช้ความรู้ใหม่ เทคโนโลยีใหม่ที่เกี่ยวข้องกับงานที่ได้รับมอบหมายได้

CLO10 วิเคราะห์ วางแผน และพัฒนาระบบงานที่ได้รับมอบหมายได้

CLO11 ปฏิบัติตนเหมาะสมตามจริยธรรม และมีความรับผิดชอบต่อตนเอง"
520497,"CLO1 รวบรวมความรู้ และนำเสนอความรู้ พร้อมผลการดำเนินงานจากการปฏิบัติงานสหกิจศึกษาในรูปแบบของรายงาน

CLO2 นำเสนอการประยุกต์ความรู้ที่ได้รับจากการปฏิบัติงานสหกิจศึกษา

CLO3 นำเสนอแนวทาง และการวางแผนเพื่อต่อยอดความรู้จากการปฏิบัติงานสหกิจศึกษาในการบูรณาการกับปัญหาอื่นๆ ได้

CLO4 นำเสนอผลงานจากการปฏิบัติงานสหกิจศึกษาที่ได้รับอนุญาตจากสถานประกอบการแล้ว"
522151,"CLO1	อธิบายภาพรวมของวิทยาการข้อมูล
CLO2	อธิบายความรู้เบื้องต้นเกี่ยวกับวิทยาการข้อมูล
CLO3	อธิบายและใช้งานกระบวนการ และกรอบงานของวิทยาการข้อมูลได้
CLO4	อธิบายความสำคัญของวิทยาการข้อมูลได้
CLO5	อธิบายความสำคัญของการเก็บรวบรวมข้อมูล 
CLO6	อธิบายชนิดของข้อมูล
CLO7	อธิบายการใช้งานเครื่องสำหรับการเก็บรวบรวมข้อมูลได้อย่างเหมาะสม
CLO8	อธิบายแนวคิด และอธิบายเทคนิคพื้นฐานสำหรับทำการจำแนกประเภทและทำนายข้อมูล
CLO9	อธิบาย และวัดประสิทธิภาพของการจำแนกประเภทข้อมูล และทำนายข้อมูล
CLO10	อธิบายแนวคิด และเทคนิคสำหรับการจินตทัศน์ข้อมูล
CLO11	อธิบายการใช้เครื่องมือสำหรับทำการจินตทัศน์ข้อมูลที่สามารถทำความเข้าใจ และสามารถตีความหมายได้
CLO12	อธิบายแนวคิด และอธิบายเทคนิคพื้นฐานสำหรับการวิเคราะห์ข้อมูล
CLO13	อธิบายแนวโน้ม และอธิบายกรณีศึกษาที่เกี่ยวข้องกับศาสตร์ของวิทยาการข้อมูลได้"
522201,"CLO1	อ่านจับใจความสำคัญของบทความวิจัยภาษาอังกฤษหรือบทความวิชาการภาษาอังกฤษที่เกี่ยวข้องกับวิทยาการข้อมูลได้อย่างถูกต้อง
CLO2	เขียนสรุปใจความสำคัญของบทความวิจัยภาษาอังกฤษหรือบทความวิชาการภาษาอังกฤษที่เกี่ยวข้องกับวิทยาการข้อมูลได้อย่างถูกต้อง
CLO3	เขียนสรุปใจความสำคัญจากการฟังบรรยายภาษาอังกฤษที่เกี่ยวข้องกับวิทยาการข้อมูลได้อย่างถูกต้อง
CLO4	พูดภาษาอังกฤษเพื่ออธิบายผลการวิเคราะห์ข้อมูลและการนำเสนอข้อมูลได้อย่างถูกต้อง
CLO5	เขียนรายงานภาษาอังกฤษเชิงวิชาการเพื่อแสดงผลการวิเคราะห์ข้อมูลและการนำเสนอข้อมูลได้อย่างถูกต้อง
CLO6	นำเสนอสารสนเทศเชิงลึกที่ได้จากการวิเคราะห์ข้อมูลด้วยภาษาอังกฤษได้อย่างถูกต้องและน่าสนใจ"
522211,"CLO1	ใช้วิธีการโดยตรงเพื่อหาผลเฉลยของระบบสมการเชิงเส้นได้อย่างถูกต้อง
CLO2	ใช้วิธีการทำซ้ำเพื่อหาผลเฉลยเชิงตัวเลขของระบบสมการเชิงเส้นได้อย่างถูกต้อง
CLO3	ใช้วิธีการเชิงตัวเลขเพื่อแก้สมการไม่เป็นเชิงเส้นและระบบสมการไม่เป็นเชิงเส้นได้อย่างถูกต้อง
CLO4	ใช้วิธีการเชิงตัวเลขเพื่อคำนวณค่าเจาะจงและค่าเอกฐานได้อย่างถูกต้อง
CLO5	ใช้วิธีการเชิงตัวเลขเพื่อหาผลเฉลยเชิงตัวเลขของปัญหาการถดถอยแบบเชิงเส้นได้อย่างถูกต้อง
CLO6	ใช้วิธีการเชิงตัวเลขเพื่อหาผลเฉลยเชิงตัวเลขของปัญหาการถดถอยแบบไม่เป็นเชิงเส้นได้อย่างถูกต้อง
CLO7	ประยุกต์ใช้บทนิยามและทฤษฎีบทพื้นฐานที่เกี่ยวข้องกับการหาค่าเหมาะสมที่สุดได้อย่างถูกต้อง
CLO8	ใช้วิธีการค้นหาแบบ 1 มิติเพื่อแก้ปัญหาการหาค่าเหมาะสมที่สุดได้อย่างถูกต้อง 
CLO9	ใช้วิธีการเชิงตัวเลขเพื่อแก้ปัญหาการหาค่าเหมาะสมที่สุดแบบไม่มีเงื่อนไขบังคับได้อย่างถูกต้อง
CLO10	อธิบายหลักการการประมวลผลแบบโครงข่ายประสาทเทียมได้อย่างถูกต้อง
CLO11	อธิบายหลักการทำงานขั้นตอนการส่งค่าย้อนกลับสำหรับคำนวณเกรเดียนต์ของฟังก์ชันการสูญเสียในโครงข่ายประสาทเทียมได้อย่างถูกต้อง
CLO12	อธิบายบทนิยามและทฤษฎีบทพื้นฐานที่เกี่ยวข้องกับกำหนดการเชิงเส้นได้อย่างถูกต้อง
CLO13	ใช้วิธีการซิมเพล็กซ์เพื่อแก้กำหนดการเชิงเส้นได้อย่างถูกต้อง
CLO14	ใช้วิธีการหาค่าเหมาะสมที่สุดเพื่อวิเคราะห์ข้อมูลเชิงธุรกิจ
CLO15	ใช้คำสั่งโปรแกรมคอมพิวเตอร์สำเร็จรูปเพื่อคำนวณผลลัพธ์ที่ต้องการได้อย่างถูกต้อง
CLO16	สามารถอธิบายหลักการของวิธีการเชิงตัวเลขที่ได้จากการอ่านบทความวิจัยหรือบทความวิชาการเพื่อแก้ปัญหาวิเคราะห์ข้อมูลเชิงธุรกิจได้อย่างถูกต้อง
CLO17	ใช้คำสั่งโปรแกรมคอมพิวเตอร์สำเร็จรูปเพื่อวิเคราะห์ข้อมูลเชิงธุรกิจได้อย่างถูกต้อง"
522242,"CLO1	อธิบายหลักการและแนวคิดของธุรกิจดิจิทัลได้อย่างถูกต้อง
CLO2	อธิบายองค์ประกอบและสถาปัตยกรรมของธุรกิจดิจิทัล รวมไปถึงระบบนิเวศดิจิทัลได้อย่างถูกต้อง
CLO3	อธิบายเทคโนโลยีดิจิทัลที่เกี่ยวข้องกับธุรกิจดิจิทัลในปัจจุบันได้อย่างถูกต้อง
CLO4	อธิบายความสำคัญของความปลอดภัยในการทำธุรกรรมดิจิทัลได้อย่างถูกต้อง
CLO5	อธิบายนโยบายของรัฐและกฎหมายที่เกี่ยวข้องกับการทำธุรกรรมดิจิทัลได้อย่างถูกต้อง
CLO6	อธิบายแนวโน้มอนาคตของธุรกิจดิจิทัล
CLO7	อธิบายหลักการและแนวคิดของการตลาดดิจิทัลได้อย่างถูกต้อง
CLO8	อธิบายความหมายและเป้าหมายของการวิเคราะห์สถานการณ์ตลาดได้อย่างถูกต้อง
CLO9	อธิบายความหมายและเป้าหมายของกลยุทธ์การตลาดได้อย่างถูกต้อง
CLO10	อธิบายขั้นตอนการวางแผนเพื่อจัดจำหน่ายผลิตภัณฑ์ได้อย่างถูกต้อง
CLO11	อธิบายวิธีการจัดหาช่องทางการจัดจำหน่ายและวิธีการกระจายสินค้าได้อย่างถูกต้อง
CLO12	อธิบายวิธีการกำหนดราคาได้อย่างถูกต้อง 
CLO13	อธิบายวิธีการการส่งเสริมการตลาดได้อย่างถูกต้อง
CLO14	อธิบายแนวโน้มการใช้เทคโนโลยีดิจิทัลในการตลาด"
522251,"CLO1	อธิบายแนวคิดพื้นฐานและสถาปัตยกรรมของระบบฐานข้อมูล
CLO2	อธิบายหลักการของแบบจำลองข้อมูลเชิงแนวคิด
CLO3	อธิบาย และใช้พีชคณิตเชิงความสัมพันธ์
CLO4	อธิบายการออกแบบข้อมูลเชิงสัมพันธ์ และการทำให้เกิดผล
CLO5	ใช้งานระบบการจัดการฐานข้อมูลได้
CLO6	อธิบายการบูรณภาพของข้อมูล
CLO7 	สร้าง แก้ไข ลบ ค้นคืน ข้อมูล ตาราง และฐานข้อมูลเชิงสัมพันธ์โดยใช้เอสคิวแอล (SQL)  
CLO8	ดำเนินการกรองและประมวลผลข้อมูลโดยใช้ส่วนคำสั่งต่าง ๆ เช่น where, order by, between, like, group by having 
CLO9	ดำเนินการเชื่อมความสัมพันธ์ของตารางโดยใช้คำสั่ง joins ร่วมกับคำสั่ง select ข้อมูลหลายตารางได้
CLO10	คำนวณในการสอบถามโดยใช้ข้อมูลจากการคำนวณ และฟังก์ชันการรวม (Aggregate functions) 
CLO11	ใช้คำสั่ง Union, Intersection, Set difference, และ Natural join relation โดยใช้คำสั่งพื้นฐานที่มีมาให้ในระบบจัดการการฐานข้อมูล
CLO12	อธิบายแนวคิด และหลักการรักษาความปลอดภัยของฐานข้อมูล
CLO13	ดำเนินการวิเคราะห์ข้อมูลเพื่อใช้งาน
CLO14	ดำเนินการวิเคราะห์ข้อมูลเพื่อค้นคืน และเพื่อแก้ปัญหาโจทย์ด้านธุรกิจเพื่อใช้สำหรับการตัดสินใจ
CLO15	ดำเนินการสังเคราะห์ข้อมูลโดยใช้ข้อมูลกรณีศึกษา และ/หรือข้อมูลงานด้านธุรกิจ"
522253,"CLO1	อธิบายกระบวนการคิดเชิงสถิติและกระบวนการทางสถิติได้
CLO2	อธิบายแนวคิด หลักการ และขั้นตอนการเลือกตัวอย่างได้
CLO3	อธิบายเกณฑ์การวัดความน่าเชื่อถือของวิธีการเลือกตัวอย่างหรือแผนแบบการทดลองได้
CLO4	สามารถคำนวณขนาดตัวอย่างของแต่ละวิธีการเลือกตัวอย่าง
CLO5	สามารถเลือกใช้วิธีการเลือกตัวอย่างหรือแผนแบบการทดลอง
CLO6	สามารถเลือกใช้สถิติที่เหมาะสมเพื่อการวิเคราะห์ข้อมูลตามวัตถุประสงค์ที่กำหนด
CLO7	สามารถใช้งานระบบการจัดเก็บข้อมูล และแยกแยะประเภทของข้อมูลได้
CLO8	สามารถเขียนโปรแกรมเพื่อทำการรวบรวมข้อมูล ดึงข้อมูลด้วยวิธีการทางสถิติ
CLO9	สามารถเขียนโปรแกรมและใช้เครื่องมือที่ใช้ในการสกัดข้อมูล จัดการ และการบูรณาการข้อมูล
CLO10	อธิบายขั้นตอนพื้นฐานและวิธีการที่ใช้ในการสกัดคุณลักษณะของข้อมูลได้
CLO11	สามารถใช้งานเครื่องมือและไลบรารี่มาตรฐานสำหรับการประมวลผลข้อความ 
CLO12	สามารถใช้งานเครื่องมือและไลบรารี่มาตรฐานสำหรับการประมวลผลภาพ 
CLO13	สามารถใช้งานเครื่องมือและไลบรารี่มาตรฐานสำหรับการประมวลผลสัญญาณเสียง
CLO14	สามารถเข้าใจหลักการรักษาความปลอดภัยข้อมูลส่วนบุคคล"
522254,"CLO1	สามารถนิยามความหมายของข้อมูลขนาดใหญ่  ต้นกำเนิดของข้อมูล และคลังข้อมูลได้
CLO2	สามารถใช้เครื่องมือในการจัดเก็บและจัดการประมวลผลข้อมูลขนาดใหญ่ได้
CLO3	สามารถอธิบายความหมายของ Structured data และ Unstructured data
CLO4 	สามารถอธิบายระบบการจัดการข้อมูลขนาดใหญ่มากได้
CLO5	สามารถเข้าใจหลักการรักษาความปลอดภัยข้อมูล
CLO6 	สามารถสร้างกราฟที่เหมาะสมสำหรับนำเสนอข้อมูลขนาดใหญ่ได้
CLO7 	สามารถประยุกต์ใช้หลักการและเทคนิคการวิเคราะห์ทางสถิติต่าง ๆ ในการวิเคราะห์ข้อมูลขนาดใหญ่ได้"
522301,"CLO1	อธิบายถึงกฎหมายสำคัญที่เกี่ยวข้องกับคอมพิวเตอร์และเทคโนโลยีสารสนเทศได้
CLO2 	อธิบายความรู้เบื้องต้นเกี่ยวกับกฎหมายได้
CLO3 	อธิบายประเด็นสำคัญของกฎหมายว่าด้วยการกระทำความผิดเกี่ยวกับคอมพิวเตอร์ได้
CLO4 	อธิบายถึงประเด็นสำคัญของกฎหมายว่าด้วยสิทธิในการแสดงความคิดเห็นอย่างเสรีได้
CLO5 	อธิบายประเด็นสำคัญของกฎหมายเกี่ยวกับลายมือชื่ออิเล็กทรอนิกส์ และการออกใบรับรองอิเล็กทรอนิกส์ได้
CLO6	อธิบายหลักการและสาระสำคัญของกฎหมายคุ้มครองข้อมูลส่วนบุคคลได้
CLO7 	อธิบายประเด็นสำคัญเกี่ยวกับจรรยาบรรณในการใช้สารเทศ และเทคโนโลยีสารสนเทศได้"
522322,"CLO1 	สามารถอธิบายแนวคิด หลักการ ของการวิเคราะห์อนุกรมเวลา และการพยากรณ์ 
CLO2 	สามารถเลือกใช้เทคนิคการวิเคราะห์ข้อมูล และการพยากรณ์ได้อย่างเหมาะสมกับข้อมูล โดยเน้นข้อมูลกรณีศึกษาทางธุรกิจ
CLO3 	สามารถสร้างและอธิบายตัวแบบที่ใช้ในการพยากรณ์ และหาผลลัพธ์ โดยใช้เครื่องมือต่างๆ เช่น สเปสชีต โปรแกรม R และโปรแกรมสำเร็จรูป
CLO4 	สามารถอธิบายผลลัพธ์ และสื่อสารสารสนเทศที่ได้จากการวิเคราะห์ข้อมูล ด้วยเครื่องมือที่ถูกต้อง เหมาะสม เช่น ตาราง แผนภาพ กราฟ  และค่าสถิติต่าง ๆ
CLO5 	สามารถบูรณาการความรู้ในสาขาที่ศึกษากับความรู้ในศาสตร์อื่นๆ ที่เกี่ยวข้อง เพื่อสร้างองค์ความรู้จากข้อมูล"
522351,"CLO1	อธิบายหลักการและแนวคิดของการวิเคราะห์ข้อมูลเชิงสำรวจได้
CLO2	สามารถใช้การแสดงข้อมูลด้วยภาพและวิธีการทางกราฟฟิกในการวิเคราะห์ข้อมูล
CLO3	สามารถใช้วิธีการทางกราฟฟิกในการวิเคราะห์ข้อมูลขนาดใหญ่
CLO4	สามารจัดการข้อมูลด้วยการชี้จุดค่านอกกลุ่มการแปลงข้อมูลและกระบวนการที่มีความแกร่งเพื่อให้ข้อมูลอยู่ในรูปแบบที่พร้อมสำหรับการวิเคราะห์
CLO5	สามารถใช้การตรวจสอบการแจกแจงและข้อสมมติของตัวแปร และการวิเคราะห์ส่วนเหลือเพื่อเลือกวิธีการวิเคราะห์ที่ถูกต้องตามหลักการทางสถิติ
CLO6 	สามารถค้นหารูปแบบและตรวจสอบรูปแบบความสัมพันธระหว่างตัวแปรต่างๆ 
CLO7 	สามารถใช้เทคนิคการจำแนกกลุ่มในการวิเคราะห์ข้อมูล
CLO8 	สามารถใช้โครงข่ายและต้นไม้ในการวิเคราะห์ข้อมูล
CLO9 	สามารถชี้ให้เห็นถึงประเด็นปัญหาจากข้อมูลที่มี
CLO10   เลือกวิธีการวิเคราะห์ข้อมูลที่เหมาะสมกับประเด็นปัญหา
CLO11 	สามารถอธิบายสารสนเทศที่ได้จากการวิเคราะห์ข้อมูลได้อย่างถูกต้องและชัดเจน
CLO12   สามารถนำเสนอสารสนเทศที่ได้ด้วยเครื่องมือที่เหมาะสม"
522356,"CLO1	อธิบายแนวคิด หลักการ และอัลกอริทึมที่เกี่ยวกับการวิเคราะห์ข้อมูลได้
CLO2 	อธิบายแนวคิด หลักการ และอัลกอริทึมที่เกี่ยวกับการทำเหมืองข้อมูลได้
CLO3 	สามารถติดตั้งและใช้งานโปรแกรมสำเร็จรูปที่เกี่ยวข้องกับการวิเคราะห์ข้อมูลได้
CLO4 	สามารถติดตั้งและใช้งานโปรแกรมสำเร็จรูปที่เกี่ยวข้องกับการทำเหมืองข้อมูลได้
CLO5	สามารถใช้เครื่องมือหรือโปรแกรมสำเร็จรูปในการประมวลผลข้อมูลขั้นสูง การทำความสะอาดข้อมูล การบูรณาการข้อมูล การแปลงข้อมูลและการลดทอนข้อมูล
CLO6 	สามารถสื่อสารด้วยการใช้วิธีการจินตทัศน์สารสนเทศเพื่อนำเสนองานได้อย่างมีประสิทธิภาพ
CLO7 	สามารถใช้วิธีทางสถิติและการเรียนรู้ของเครื่องเพื่อการวิเคราะห์เชิงพรรณนา การวินิจฉัย การคาดการณ์และการกำหนดล่วงหน้าจากฐานข้อมูลและข้อมูลขนาดใหญ่เพื่อช่วยในการตัดสินใจทางธุรกิจ
CLO8 	สามารถประยุกต์ใช้งานของการวิเคราะห์ข้อมูลและการทำเหมืองข้อมูลจากชุดข้อมูลเปิดหรือชุดข้อมูลตัวอย่าง
CLO9	อธิบายหลักการของกฎหมายคุ้มครองข้อมูลส่วนบุคคลในกรณีของการนำข้อมูลส่วนบุคคลมาทำการวิเคราะห์ข้อมูลหรือการทำเหมืองข้อมูล"
522361,"CLO1 	อธิบายชนิดของปัญหาที่ใช้วิธีการเรียนรู้ของเครื่องในการแก้ปัญหาองค์ประกอบ
CLO2 	อธิบายองค์ประกอบและชนิดของการเรียนรู้ของเครื่อง
CLO3 	อธิบายหลักการและวิธีการทางสถิติสำหรับปัญหาการเรียนรู้ของเครื่องแบบมีผู้สอน
CLO4    อธิบายหลักการและวิธีการวิเคราะห์การถดถอยและเรกูลาร์ไรเซชัน
CLO5 	อธิบายหลักการและวิธีการจำแนกกลุ่มด้วยวิธีการต่าง ๆ ได้แก่ การจำแนกเชิงเส้น ต้นไม้ตัดสินใจ เค-เนียร์เรสต์เนเบอร์ นาอีฟเบย์  ซัพพอร์ตเวกเตอร์แมชชีน  โครงข่ายประสาทเทียม
CLO7 	ประยุกต์ใช้วิธีการได้มาซึ่งข้อมูลและจัดการข้อมูลเบื้องต้นเพื่อเตรียมข้อมูลสำหรับการเรียนรู้แบบมีผู้สอน 
CLO8	ประยุกต์ใช้เทคนิคของการเรียนรู้ของเครื่องแบบมีผู้สอนที่เหมาะสมสำหรับการทำนายและการจำแนกกลุ่มข้อมูล  
CLO9 	ใช้ชุดคำสั่งของเครื่องมือทางวิทยาการข้อมูลในการเรียนรู้ข้อมูลสำหรับปัญหาการเรียนรู้ของเครื่องแบบมีผู้สอน  
CLO10	ประเมินตัวแบบและคัดเลือกตัวแบบที่เหมาะสมสำหรับปัญหาการเรียนรู้ของเครื่องแบบมีผู้สอน  
CLO11	ใช้กระบวนการคิดเพื่อแก้ปัญหาการเรียนรู้ของเครื่องแบบมีผู้สอนอย่างเป็นระบบ
CLO12 	นำวิธีการเรียนรู้ของเครื่องแบบมีผู้สอนไปใช้ในการแก้ปัญหาจากข้อมูลจริงโดยใช้การเรียนรู้ปัญหาเป็นฐาน  
CLO13 	สร้างสารสนเทศเชิงลึกที่ได้มาจากการแก้ปัญหาการเรียนรู้ของเครื่องแบบมีผู้สอนโดยใช้ข้อมูลจริงและแนะนำประเด็นสำหรับใช้ในการ ตัดสินใจจากสารสนเทศที่สร้างได้
CLO14 	สื่อสารสารสนเทศที่ได้มาจากการวิเคราะห์ข้อมูลสำหรับปัญหาการเรียนรู้ของเครื่องแบบมีผู้สอนให้กับบุคคลที่เกี่ยวข้องอย่างถูกต้อง ชัดเจน และตรงจุดประสงค์
CLO15 	ค้นคว้าหาความรู้เพิ่มเติมทั้งทางทฤษฎีและการใช้เครื่องมือทางวิทยากรข้อมูลในแก้ปัญหาการเรียนรู้ของเครื่องแบบมีผู้สอน 
CLO16 	รวบรวม ศึกษา วิเคราะห์และสังเคราะห์ความรู้ที่ได้จากการค้นคว้าเพิ่มเติมเกี่ยวกับการเรียนรู้ของเครื่องแบบมีผู้สอน
CLO17 	สามารถทำงานร่วมกับผู้อื่นในการแก้ปัญหาการเรียนรู้ของเครื่องแบบมีผู้สอนได้"
522362,"CLO1	รู้จักภาพรวม ขั้นตอน และเป้าหมายของการประมวลผลข้อมูลแต่ละชนิด
CLO2	จัดการข้อมูลแต่ละประเภทก่อนการประมวลผลได้
CLO3	รู้จักและฝึกปฏิบัติการประมวลผลข้อความ
CLO4	รู้จักและฝึกปฏิบัติการประมวลผลภาพ
CLO5	รู้จักและฝึกปฏิบัติการประมวลผลข้อมูลเสียง
CLO6	สามารถกำหนดเป้าหมายของการประมวลผลข้อมูลที่สนใจ ออกแบบการทดลอง และประมวลผลข้อมูลนั้น ๆ ได้
CLO7	นำเสนอและวิเคราะห์ผลลัพธ์ของการประมวลผลข้อมูลที่สนใจได้
CLO8	สามารถนำข้อมูลมาใช้ได้อย่างถูกต้อง ไม่ขัดต่อจริยธรรม และไม่สร้างความเดือดร้อนต่อเจ้าของข้อมูลทุกระดับ"
522363,"CLO1	อธิบายหลักการและวิธีการทางสถิติสำหรับปัญหาการเรียนรู้ของเครื่องแบบไม่มีผู้สอน 
CLO2	อธิบายหลักการและวิธีการวิเคราะห์สหสัมพันธ์คาโนนิคอล 
CLO3 	อธิบายหลักการและวิธีการลดมิติด้วยการวิเคราะห์องค์ประกอบหลัก 
CLO4	อธิบายหลักการและวิธีการลดมิติด้วยวิธีการวิเคราะห์ปัจจัย 
CLO5 	อธิบายหลักการและวิธีการวิเคราะห์แบ่งกลุ่ม การแบ่งกลุ่มแบบลำดับขั้น และการแบ่งกลุ่มแบบแบน  
CLO6 	ประยุกต์ใช้วิธีการได้มาซึ่งข้อมูลและจัดการข้อมูลเบื้องต้นเพื่อเตรียมข้อมูลสำหรับการเรียนรู้ของเครื่องแบบไม่มีผู้สอน 
CLO7 	ประยุกต์ใช้เทคนิคของการเรียนรู้แบบไม่มีผู้สอนของเครื่องด้วยวิธีการต่าง ๆ สำหรับการลดมิติและการแบ่งกลุ่มข้อมูลได้อย่างเหมาะสม 
CLO8 	ใช้ชุดคำสั่งของเครื่องมือทางวิทยาการข้อมูลในการเรียนรู้ข้อมูลสำหรับปัญหาการเรียนรู้ของเครื่องแบบไม่มีผู้สอน
CLO9 	ใช้กระบวนการคิดเพื่อแก้ปัญหาการเรียนรู้ของเครื่องแบบไม่มีผู้สอนอย่างเป็นระบบ
CLO10 	นำวิธีการเรียนรู้ของเครื่องแบบไม่มีผู้สอนไปใช้ในการแก้ปัญหาจากข้อมูลจริงโดยใช้การเรียนรู้ปัญหาเป็นฐาน  
CLO11 	สร้างสารสนเทศเชิงลึกที่ได้มาจากการแก้ปัญหาการเรียนรู้ของเครื่องแบบไม่มีผู้สอนโดยใช้ข้อมูลจริงและแนะนำประเด็นสำหรับใช้ในการตัดสินใจจากสารสนเทศที่สร้างได้
CLO12 	สื่อสารสารสนเทศที่ได้มาจากการวิเคราะห์ข้อมูลสำหรับปัญหาการเรียนรู้ของเครื่องแบบไม่มีผู้สอนให้กับบุคคลที่เกี่ยวข้องอย่างถูกต้อง ชัดเจน และตรงจุดประสงค์
CLO13	ค้นคว้าหาความรู้เพิ่มเติมทั้งทางทฤษฎีและการใช้เครื่องมือทางวิทยากรข้อมูลในแก้ปัญหาการเรียนรู้ของเครื่องแบบไม่มีผู้สอน (Ap) 
CLO14	รวบรวม ศึกษา วิเคราะห์และสังเคราะห์ความรู้ที่ได้จากการค้นคว้าเพิ่มเติมเกี่ยวกับการเรียนรู้ของเครื่องแบบไม่มีผู้สอน (Ap)
CLO15 	สามารถทำงานที่ร่วมกับผู้อื่นในการแก้ปัญหาการเรียนรู้ของเครื่องแบบไม่มีผู้สอนได้"
522365,"CLO1 	อธิบายแนวคิดพื้นฐานทางปัญญาประดิษฐ์เบื้องต้น การเรียนรู้เชิงลึก และการเรียนรู้เชิงวิวัฒนาการ
CLO2 	อธิบายวิธีการและเลือกใช้เทคนิควิธีในการแก้ปัญหาทางปัญญาประดิษฐ์แบบต่าง ๆ ได้อย่างถูกต้องและเหมาะสม
CLO3	อธิบายปัญญา และสามารถวิเคราะห์ปัญหาเพื่อแทนปัญหาด้วยการแทนความรู้ในระบบดิจิทัล
CLO4 	สามารถเขียนโปรแกรมเพื่อทำการแปลงข้อมูลในรูปแบบต่าง ๆ เพื่อเหมาะสมกับการนำไปใช้ในการเรียนรู้ทางปัญญาประดิษฐ์ การเรียนรู้เชิงลึก และการเรียนรู้เชิงวิวัฒนาการ
CLO5 	อธิบายทฤษฎีโครงข่ายประสาทเทียมและอธิบายการประยุกต์ใช้ได้
CLO6 	สามารถเขียนโปรแกรมหรือใช้โปรแกรมประยุกต์เพื่อการคำนวณโครงข่ายประสาทเทียมแบบแพร่กระจายย้อนกลับ โครงข่ายประสาทเทียมแบบหลายชั้น และโครงข่ายประสาทแบบคอนโวลูชัน
CLO7 	สามารถเปรียบเทียบและเลือกใช้วิธีการที่เหมาะสมของการเรียนรู้เชิงลึกและการเรียนรู้เชิงวิวัฒนาการเพื่อนำมาใช้วิเคราะห์และแก้ไขปัญหาทางธุรกิจ
CLO8	สามารถปรับพารามิเตอร์เพื่อสร้างสถาปัตยกรรมแบบใหม่ ๆ เพื่อเป็นการประยุกต์ใช้โครงข่ายประสาทเทียมและการเรียนรู้เชิงลึกสำหรับข้อมูลธุรกิจที่หลากหลาย"
